Epoch - Batch,Loss student 0,Loss student 1,Ensemble loss,Multiloss value
Epoch 47 - Batch 23,67.254166,73.65506,73.26058,223.61487
Epoch 47 - Batch 24,64.04501,69.455376,67.266884,209.83044
Epoch 47 - Batch 25,59.37422,63.792034,63.07987,194.92636
Epoch 47 - Batch 26,62.497887,66.56564,65.91585,201.6603
Epoch 47 - Batch 27,62.61376,65.8908,64.2397,200.50328
Epoch 47 - Batch 28,55.48419,60.7671,59.488094,182.81348
Epoch 48 - Batch 0,58.189526,61.893627,61.10389,187.9114
Epoch 48 - Batch 1,62.46164,64.372635,64.11872,198.99442
Epoch 48 - Batch 2,50.85774,55.168427,53.967934,167.80252
Epoch 48 - Batch 3,60.33531,62.36381,60.99901,192.35963
Epoch 48 - Batch 4,65.82839,70.47933,68.22466,211.62646
Epoch 48 - Batch 5,70.347946,75.13095,74.61668,228.37448
Epoch 48 - Batch 6,59.024387,62.956726,60.70573,190.79692
Epoch 48 - Batch 7,65.31785,70.53074,69.40936,214.45358
Epoch 48 - Batch 8,64.73867,69.94255,66.30078,212.17215
Epoch 48 - Batch 9,64.39339,67.87174,65.63223,205.67892
Epoch 48 - Batch 10,64.133286,70.30759,67.88163,209.01202
Epoch 48 - Batch 11,66.59653,70.4479,68.817276,213.74733
Epoch 48 - Batch 12,62.35044,65.74515,64.83271,199.51721
Epoch 48 - Batch 13,57.345135,62.028908,60.939823,188.61452
Epoch 48 - Batch 14,60.870678,65.77173,64.29785,199.42627
Epoch 48 - Batch 15,58.7428,63.65933,62.705727,192.26291
Epoch 48 - Batch 16,62.616623,67.41281,65.453445,204.66689
Epoch 48 - Batch 17,61.295647,70.53968,68.57224,207.60309
Epoch 48 - Batch 18,58.588375,67.40644,64.532074,196.33716
Epoch 48 - Batch 19,62.647655,66.78069,64.652534,201.57614
Epoch 48 - Batch 20,64.483734,67.95509,66.450775,207.37529
Epoch 48 - Batch 21,52.513073,53.425156,53.62864,166.5914
Epoch 48 - Batch 22,59.45627,63.09491,61.951878,190.8216
Epoch 48 - Batch 23,62.29596,66.249405,65.1503,201.91486
Epoch 48 - Batch 24,67.71996,73.85937,72.835236,224.495
Epoch 48 - Batch 25,62.788776,68.941696,65.88726,205.3009
Epoch 48 - Batch 26,58.64823,63.542805,62.188255,192.33566
Epoch 48 - Batch 27,61.31404,66.959785,65.497574,201.94351
Epoch 48 - Batch 28,59.551666,64.634544,62.45183,194.32301
Epoch 49 - Batch 0,55.79877,59.65324,58.62211,181.47568
Epoch 49 - Batch 1,56.858418,62.634247,61.55217,189.32729
Epoch 49 - Batch 2,59.156258,64.7686,62.781612,193.00758
Epoch 49 - Batch 3,50.172977,54.73317,52.852966,164.68143
Epoch 49 - Batch 4,58.153114,64.08984,62.194473,193.55748
Epoch 49 - Batch 5,63.990402,70.845634,66.90136,209.82324
Epoch 49 - Batch 6,70.9032,75.81604,73.73012,227.57597
Epoch 49 - Batch 7,58.19969,62.310463,58.952484,188.98215
Epoch 49 - Batch 8,64.13396,69.37041,68.74127,211.03152
Epoch 49 - Batch 9,62.534412,67.64964,65.50391,202.20773
Epoch 49 - Batch 10,64.4402,68.10742,66.44661,206.40941
Epoch 49 - Batch 11,64.82324,71.510284,69.77408,213.44377
Epoch 49 - Batch 12,64.571686,69.95417,66.39751,208.31432
Epoch 49 - Batch 13,60.63412,65.295044,62.893646,196.6594
Epoch 49 - Batch 14,56.937958,61.72414,59.866558,187.63516
Epoch 49 - Batch 15,60.77192,66.3205,63.174103,199.20113
Epoch 49 - Batch 16,57.49299,62.930714,62.061237,189.92255
Epoch 49 - Batch 17,60.330074,66.154175,64.20665,198.87358
Epoch 49 - Batch 18,60.809,69.93965,66.158676,204.94864
Epoch 49 - Batch 19,58.468388,67.05783,64.72815,198.66835
Epoch 49 - Batch 20,61.52542,65.79274,64.747665,198.57304
Epoch 49 - Batch 21,63.68142,70.045715,68.16593,209.04013
Epoch 49 - Batch 22,52.6017,55.32375,54.953667,167.96341
Epoch 49 - Batch 23,57.75524,63.518105,60.86901,191.2518
Epoch 49 - Batch 24,61.27933,65.90565,64.66872,199.1006
Epoch 49 - Batch 25,66.153625,72.88909,71.30687,217.79921
Epoch 49 - Batch 26,61.151653,67.953415,65.151146,202.2468
Epoch 49 - Batch 27,57.92174,64.151,62.89716,193.38857
Epoch 49 - Batch 28,59.1277,66.44737,63.460793,196.34787
Epoch 50 - Batch 0,60.4077,65.44639,63.783344,195.23572
Epoch 50 - Batch 1,53.22855,58.487114,57.094097,177.13176
Epoch 50 - Batch 2,55.616653,60.89434,59.690628,182.50705
Epoch 50 - Batch 3,58.523716,64.61175,61.577015,191.23532
Epoch 50 - Batch 4,49.583336,53.10122,52.487755,164.70374
Epoch 50 - Batch 5,56.718723,63.06527,58.41771,187.99962
Epoch 50 - Batch 6,62.428543,71.11896,65.92536,208.18979
Epoch 50 - Batch 7,68.86069,73.83766,72.070145,221.76186
Epoch 50 - Batch 8,58.533813,62.83001,61.23579,189.58717
Epoch 50 - Batch 9,63.550957,68.79725,67.1718,207.83034
Epoch 50 - Batch 10,62.56929,67.713135,63.77973,201.10727
Epoch 50 - Batch 11,62.845676,68.2191,66.0027,206.43416
Epoch 50 - Batch 12,64.75284,70.94591,69.472015,212.15488
Epoch 50 - Batch 13,65.90752,70.18474,68.11275,214.20528
Epoch 50 - Batch 14,59.19483,65.43739,63.525307,194.04596
Epoch 50 - Batch 15,56.317047,61.66349,60.36927,186.52103
Epoch 50 - Batch 16,61.45108,66.52802,63.47255,199.60829
Epoch 50 - Batch 17,58.12715,63.902256,60.883415,191.02649
Epoch 50 - Batch 18,58.815773,65.0261,62.50208,192.05026
Epoch 50 - Batch 19,59.456047,69.6087,67.086754,204.01602
Epoch 50 - Batch 20,57.34619,67.47268,63.195675,194.74365
Epoch 50 - Batch 21,60.91638,65.53542,63.294014,197.414
Epoch 50 - Batch 22,62.082462,68.01485,65.609604,205.11711
Epoch 50 - Batch 23,50.58506,54.984226,53.672913,166.11368
Epoch 50 - Batch 24,55.319233,62.426712,58.55921,182.48962
Epoch 50 - Batch 25,59.481995,68.34744,64.41172,200.68085
Epoch 50 - Batch 26,64.88081,73.24362,70.11596,215.5987
Epoch 50 - Batch 27,60.714058,68.65968,64.65404,201.21535
Epoch 50 - Batch 28,57.370003,62.997246,60.576954,187.91464
Epoch 51 - Batch 0,58.638897,66.87451,62.90547,196.06032
Epoch 51 - Batch 1,59.46355,65.53385,63.558086,195.7723
Epoch 51 - Batch 2,52.586166,59.835228,56.693817,176.561
Epoch 51 - Batch 3,55.736626,60.73394,59.89633,184.1154
Epoch 51 - Batch 4,59.124187,62.7022,61.9125,189.89194
Epoch 51 - Batch 5,50.59297,54.583656,53.894802,167.16695
Epoch 51 - Batch 6,57.83463,64.205826,61.028263,192.14899
Epoch 51 - Batch 7,62.19613,72.38811,66.6219,210.74236
Epoch 51 - Batch 8,67.941414,75.4603,71.71564,223.64441
Epoch 51 - Batch 9,57.807755,62.085297,59.410053,187.62044
Epoch 51 - Batch 10,62.57745,69.94359,66.36116,206.54027
Epoch 51 - Batch 11,62.59388,69.30844,63.199646,202.37582
Epoch 51 - Batch 12,63.965233,70.116554,66.78615,208.3395
Epoch 51 - Batch 13,63.072685,69.288376,64.48156,207.60196
Epoch 51 - Batch 14,65.34777,69.503235,66.746,213.8165
Epoch 51 - Batch 15,58.761524,65.663895,64.13271,197.27869
Epoch 51 - Batch 16,55.190945,62.419685,61.480972,189.62679
Epoch 51 - Batch 17,60.15079,65.09976,63.683105,195.72906
Epoch 51 - Batch 18,57.842644,62.0125,60.72308,187.59639
Epoch 51 - Batch 19,59.563362,64.978226,63.136982,195.37553
Epoch 51 - Batch 20,59.22081,67.94308,63.91377,199.18167
Epoch 51 - Batch 21,55.378174,64.92873,62.618465,189.70366
Epoch 51 - Batch 22,58.90406,65.45068,62.952713,195.92712
Epoch 51 - Batch 23,62.872482,67.490524,65.5087,203.63528
Epoch 51 - Batch 24,51.094395,52.923504,52.711464,166.38696
Epoch 51 - Batch 25,55.165283,61.986717,59.777206,184.89554
Epoch 51 - Batch 26,60.578033,67.02303,65.314026,200.3794
Epoch 51 - Batch 27,66.24584,75.01313,72.10404,221.01086
Epoch 51 - Batch 28,61.232666,66.521965,63.234287,199.19128
Epoch 52 - Batch 0,56.351875,63.945248,58.537113,186.7142
Epoch 52 - Batch 1,58.09328,63.611263,61.721584,190.06177
Epoch 52 - Batch 2,59.273476,65.379074,62.92311,195.6952
Epoch 52 - Batch 3,52.02739,59.948505,56.735634,177.34106
Epoch 52 - Batch 4,55.206078,60.06919,59.28716,180.71352
Epoch 52 - Batch 5,58.92404,63.97934,61.860817,193.20392
Epoch 52 - Batch 6,48.644417,53.656075,52.475098,162.13832
Epoch 52 - Batch 7,56.3818,62.708332,61.606197,189.18369
Epoch 52 - Batch 8,63.23337,72.495865,68.67638,212.06749
Epoch 52 - Batch 9,66.77292,75.14086,71.89584,221.4527
Epoch 52 - Batch 10,58.435463,62.31005,59.99166,188.88354
Epoch 52 - Batch 11,61.21113,68.67543,66.40002,203.92523
Epoch 52 - Batch 12,59.76764,68.59172,63.64246,199.44379
Epoch 52 - Batch 13,61.650604,69.79622,64.14081,204.68845
Epoch 52 - Batch 14,61.91414,70.11322,66.89087,209.95464
Epoch 52 - Batch 15,63.299088,69.50546,67.37655,210.43265
Epoch 52 - Batch 16,57.670456,64.73863,63.70416,192.89264
Epoch 52 - Batch 17,55.2885,61.533554,58.11208,181.0046
Epoch 52 - Batch 18,60.28816,65.922226,61.72415,194.55217
Epoch 52 - Batch 19,56.819996,63.02759,61.897575,188.30862
Epoch 52 - Batch 20,58.07319,66.10486,63.146473,194.78784
Epoch 52 - Batch 21,56.928223,69.16321,66.22005,199.27046
Epoch 52 - Batch 22,55.02324,64.93726,61.23589,187.54297
Epoch 52 - Batch 23,59.847813,66.25697,62.438164,196.73102
Epoch 52 - Batch 24,62.49418,69.61362,67.1022,208.46346
Epoch 52 - Batch 25,50.153225,55.570404,52.887764,166.96512
Epoch 52 - Batch 26,56.09246,62.301228,58.87124,185.6489
Epoch 52 - Batch 27,59.14718,67.430435,64.8218,200.25885
Epoch 52 - Batch 28,65.33026,72.360794,71.971115,216.98839
Epoch 53 - Batch 0,61.662086,69.542404,65.56321,204.61035
Epoch 53 - Batch 1,56.190914,63.560448,62.340233,190.12578
Epoch 53 - Batch 2,57.39624,65.66381,60.758026,191.27037
Epoch 53 - Batch 3,57.244316,63.67877,61.692547,190.57602
Epoch 53 - Batch 4,51.372807,60.191097,57.4044,177.26729
Epoch 53 - Batch 5,55.246277,60.869778,59.872295,182.24503
Epoch 53 - Batch 6,57.91464,63.338306,61.251915,190.94006
Epoch 53 - Batch 7,47.985455,51.73503,50.55685,158.06615
Epoch 53 - Batch 8,56.197258,62.590996,58.970047,185.5455
Epoch 53 - Batch 9,61.412685,70.18922,67.32802,206.55435
Epoch 53 - Batch 10,67.53168,72.71218,72.00511,221.08427
Epoch 53 - Batch 11,55.929474,60.859745,59.63147,182.77817
Epoch 53 - Batch 12,60.923996,67.68972,65.19939,202.31393
Epoch 53 - Batch 13,61.367767,66.619,63.03122,201.17151
Epoch 53 - Batch 14,63.804398,66.84356,65.644066,204.2373
Epoch 53 - Batch 15,60.74147,68.22746,64.81015,202.20343
Epoch 53 - Batch 16,63.34423,68.82066,65.21349,207.22672
Epoch 53 - Batch 17,56.726128,62.964287,60.40713,188.73624
Epoch 53 - Batch 18,52.964188,60.058716,57.005875,179.24176
Epoch 53 - Batch 19,59.842415,64.70668,61.898098,194.91953
Epoch 53 - Batch 20,55.343964,61.013725,60.271313,185.4491
Epoch 53 - Batch 21,57.85303,63.926315,61.926643,191.32849
Epoch 53 - Batch 22,58.80304,67.67294,63.58712,199.63611
Epoch 53 - Batch 23,53.961876,64.513824,61.099796,187.86331
Epoch 53 - Batch 24,58.481277,64.746506,61.565895,194.14581
Epoch 53 - Batch 25,63.249443,66.67854,64.39864,202.33966
Epoch 53 - Batch 26,50.590996,52.293346,50.784824,161.0899
Epoch 53 - Batch 27,56.31179,62.907475,60.225983,188.66354
Epoch 53 - Batch 28,59.599937,66.36737,62.37475,197.66376
Epoch 54 - Batch 0,62.52806,71.15262,69.73957,212.04599
Epoch 54 - Batch 1,60.87338,66.885895,65.08464,200.22182
Epoch 54 - Batch 2,56.269234,63.398277,61.504017,188.55772
Epoch 54 - Batch 3,57.8236,64.82858,63.182247,192.90054
Epoch 54 - Batch 4,58.70907,62.984715,61.624115,189.56134
Epoch 54 - Batch 5,51.835037,58.232887,55.66368,173.17525
Epoch 54 - Batch 6,55.51834,58.746273,58.25084,179.03996
Epoch 54 - Batch 7,56.94557,62.060028,60.1939,187.07538
Epoch 54 - Batch 8,47.53182,51.658443,51.040524,157.20604
Epoch 54 - Batch 9,54.70426,61.02998,57.557083,179.43887
Epoch 54 - Batch 10,61.39074,70.28537,65.9173,205.12764
Epoch 54 - Batch 11,66.225784,71.816414,70.90292,216.99251
Epoch 54 - Batch 12,55.54136,60.131634,59.20023,181.5621
Epoch 54 - Batch 13,60.693024,67.51585,65.10785,200.0083
Epoch 54 - Batch 14,60.700996,67.21007,65.17044,201.05002
Epoch 54 - Batch 15,60.773346,66.992615,64.52782,200.23964
Epoch 54 - Batch 16,62.069805,68.993164,65.253624,206.08444
Epoch 54 - Batch 17,62.135506,69.40056,65.999115,207.4088
Epoch 54 - Batch 18,55.73493,63.395588,59.453587,187.4329
Epoch 54 - Batch 19,52.471703,60.222076,57.525322,182.30042
Epoch 54 - Batch 20,59.402092,63.220875,62.25356,196.575
Epoch 54 - Batch 21,55.324722,60.207703,58.87432,183.80795
Epoch 54 - Batch 22,60.906136,62.97768,62.029827,195.37831
Epoch 54 - Batch 23,56.80984,66.761246,65.06639,196.2612
Epoch 54 - Batch 24,53.21263,64.88285,58.69957,183.12083
Epoch 54 - Batch 25,59.475952,63.757442,62.35105,192.6387
Epoch 54 - Batch 26,61.891872,67.34115,65.602585,204.68214
Epoch 54 - Batch 27,47.317,53.099106,50.78762,160.50812
Epoch 54 - Batch 28,55.58288,61.315273,57.722046,181.48758
Epoch 55 - Batch 0,57.77514,64.1871,62.706135,192.03287
Epoch 55 - Batch 1,72.01077,70.72824,73.81236,228.69608
Epoch 55 - Batch 2,59.815506,66.40107,64.86749,197.57532
Epoch 55 - Batch 3,56.069042,61.16019,59.52475,183.74585
Epoch 55 - Batch 4,55.42164,64.79162,62.754112,192.12454
Epoch 55 - Batch 5,56.97805,62.67968,61.156326,188.2453
Epoch 55 - Batch 6,52.337795,56.646454,55.790024,172.53156
Epoch 55 - Batch 7,53.595352,59.060104,57.337044,176.30734
Epoch 55 - Batch 8,56.76481,62.072197,60.62111,187.15765
Epoch 55 - Batch 9,46.674965,49.555935,49.659225,152.0229
Epoch 55 - Batch 10,54.500572,60.452866,58.63519,179.97379
Epoch 55 - Batch 11,61.581448,68.293526,65.434975,202.5281
Epoch 55 - Batch 12,66.47989,71.9734,70.35967,215.92203
Epoch 55 - Batch 13,53.719162,59.704918,57.444115,177.00854
Epoch 55 - Batch 14,59.755157,66.88661,62.14248,196.51224
Epoch 55 - Batch 15,60.16794,66.693985,61.856712,195.94427
Epoch 55 - Batch 16,60.66171,66.41181,64.65026,200.11331
Epoch 55 - Batch 17,60.213936,67.99517,64.747574,200.72102
Epoch 55 - Batch 18,61.43037,70.71158,66.36603,206.17365
Epoch 55 - Batch 19,55.587746,62.34373,60.150013,185.0986
Epoch 55 - Batch 20,53.34429,59.459435,56.857754,177.28065
Epoch 55 - Batch 21,57.253628,62.15273,59.767212,186.54306
Epoch 55 - Batch 22,54.205467,60.84677,57.827286,179.39194
Epoch 55 - Batch 23,56.777126,63.909363,61.035423,189.74527
Epoch 55 - Batch 24,56.03637,66.7538,63.767067,192.69861
Epoch 55 - Batch 25,54.404,63.539925,59.563873,184.51721
Epoch 55 - Batch 26,58.81938,63.796238,61.562466,192.961
Epoch 55 - Batch 27,59.525864,68.91406,63.087135,200.93689
Epoch 55 - Batch 28,47.689568,52.256435,51.091175,157.52281
Epoch 56 - Batch 0,54.82141,60.65012,57.95188,181.05511
Epoch 56 - Batch 1,58.451225,64.15134,60.616318,191.85175
Epoch 56 - Batch 2,64.706665,68.90187,69.672485,212.03305
Epoch 56 - Batch 3,59.408024,66.35881,62.15061,195.65256
Epoch 56 - Batch 4,55.13776,62.019955,57.485554,183.4209
Epoch 56 - Batch 5,56.749966,63.731773,62.779423,191.58661
Epoch 56 - Batch 6,56.504257,63.48536,61.130142,188.6058
Epoch 56 - Batch 7,51.194298,57.22474,54.560036,171.3727
Epoch 56 - Batch 8,52.23699,58.684963,57.824287,177.78561
Epoch 56 - Batch 9,55.189724,62.830772,59.709732,184.95937
Epoch 56 - Batch 10,47.123955,51.260056,50.93589,157.32059
Epoch 56 - Batch 11,54.056824,59.984367,56.463024,178.32733
Epoch 56 - Batch 12,59.561405,68.656746,64.16748,200.11453
Epoch 56 - Batch 13,64.35057,71.63554,69.85743,213.31934
Epoch 56 - Batch 14,53.07537,60.221848,55.410034,178.24814
Epoch 56 - Batch 15,58.976986,66.161865,63.654305,197.44556
Epoch 56 - Batch 16,58.480213,67.30199,61.930874,195.81134
Epoch 56 - Batch 17,58.020805,66.25521,61.428688,196.49118
Epoch 56 - Batch 18,60.28186,68.022964,64.21914,201.48248
Epoch 56 - Batch 19,60.039467,68.512726,65.45352,203.94962
Epoch 56 - Batch 20,56.476116,62.283287,60.675007,188.6271
Epoch 56 - Batch 21,51.377174,60.597,55.617638,180.5811
Epoch 56 - Batch 22,57.709473,62.247513,59.847233,189.3274
Epoch 56 - Batch 23,54.45184,59.892456,59.79023,181.70436
Epoch 56 - Batch 24,54.448154,63.31349,60.134163,185.08282
Epoch 56 - Batch 25,54.32083,66.734245,63.193146,193.48746
Epoch 56 - Batch 26,50.993378,63.015907,59.18361,181.51425
Epoch 56 - Batch 27,55.74391,62.973232,59.680458,186.24701
Epoch 56 - Batch 28,59.455585,66.25687,62.83304,195.71066
Epoch 57 - Batch 0,47.672436,51.66378,50.08664,156.22018
Epoch 57 - Batch 1,55.112114,60.859543,57.245636,181.47902
Epoch 57 - Batch 2,57.557983,63.999615,61.512695,190.6064
Epoch 57 - Batch 3,63.97518,70.10582,69.09737,211.70901
Epoch 57 - Batch 4,58.272213,65.347435,60.48047,194.74532
Epoch 57 - Batch 5,56.187813,61.383286,60.065777,189.09909
Epoch 57 - Batch 6,56.3052,63.201675,58.151062,188.3039
Epoch 57 - Batch 7,58.144943,62.464725,61.725426,192.49063
Epoch 57 - Batch 8,49.47901,56.067917,54.790436,168.93387
Epoch 57 - Batch 9,53.048862,58.465828,57.763885,176.46646
Epoch 57 - Batch 10,55.817284,60.711098,58.14661,182.7007
Epoch 57 - Batch 11,46.830017,49.11093,49.18082,152.6575
Epoch 57 - Batch 12,53.888954,60.332317,58.360424,180.20332
Epoch 57 - Batch 13,57.734444,67.5546,64.56937,197.62418
Epoch 57 - Batch 14,65.51637,70.546875,68.43222,211.43738
Epoch 57 - Batch 15,56.36695,60.4411,59.950493,183.23935
Epoch 57 - Batch 16,58.2163,65.33312,63.19671,193.5928
Epoch 57 - Batch 17,58.811024,65.41421,62.31723,194.52394
Epoch 57 - Batch 18,56.21439,63.64245,59.494377,186.6285
Epoch 57 - Batch 19,59.91946,67.99094,64.72618,201.33943
Epoch 57 - Batch 20,61.159515,68.86694,66.036575,209.33183
Epoch 57 - Batch 21,54.899666,60.741646,59.00437,183.9372
Epoch 57 - Batch 22,52.171467,58.638916,56.47636,176.65887
Epoch 57 - Batch 23,54.799965,63.2994,59.48327,186.06409
Epoch 57 - Batch 24,53.395493,58.98304,57.989166,176.94556
Epoch 57 - Batch 25,55.754013,63.288673,61.096863,187.51414
Epoch 57 - Batch 26,54.365715,64.86255,61.06615,187.85332
Epoch 57 - Batch 27,51.939285,61.671963,56.163963,178.56998
Epoch 57 - Batch 28,57.39501,61.256233,59.918793,185.89447
Epoch 58 - Batch 0,59.100277,64.4561,61.394577,191.91078
Epoch 58 - Batch 1,47.903564,52.071762,50.44146,157.42654
Epoch 58 - Batch 2,54.05622,59.460556,56.70936,177.59686
Epoch 58 - Batch 3,57.42035,62.971066,60.17581,188.04706
Epoch 58 - Batch 4,60.212234,70.00171,68.4168,207.85498
Epoch 58 - Batch 5,56.711987,63.56263,61.715897,190.66347
Epoch 58 - Batch 6,54.198196,59.815884,58.483334,182.40492
Epoch 58 - Batch 7,55.041737,62.75802,60.631767,185.93008
Epoch 58 - Batch 8,56.157696,60.18723,59.730457,183.18831
Epoch 58 - Batch 9,47.911564,56.32862,53.7716,167.03705
Epoch 58 - Batch 10,51.56703,58.17346,56.784523,173.00629
Epoch 58 - Batch 11,53.526657,59.266506,55.614323,176.53639
Epoch 58 - Batch 12,46.96457,48.698563,48.870525,151.84354
Epoch 58 - Batch 13,51.817596,60.377525,54.105232,176.28558
Epoch 58 - Batch 14,58.260193,68.67236,66.91151,204.54395
Epoch 58 - Batch 15,61.96713,71.51535,69.00177,211.8042
Epoch 58 - Batch 16,53.464996,59.18354,57.15663,177.72183
Epoch 58 - Batch 17,57.708504,64.86131,61.768692,192.33879
Epoch 58 - Batch 18,57.244263,66.10289,61.770645,193.60515
Epoch 58 - Batch 19,58.279118,64.39496,59.541542,192.72021
Epoch 58 - Batch 20,59.632885,65.587166,64.28741,199.19592
Epoch 58 - Batch 21,60.339195,67.964226,65.15336,200.26956
Epoch 58 - Batch 22,56.426525,61.697945,59.86539,185.95978
Epoch 58 - Batch 23,52.983,58.193653,55.628983,174.78883
Epoch 58 - Batch 24,55.562996,61.38057,59.927757,185.04051
Epoch 58 - Batch 25,55.509354,57.388695,57.71309,181.43024
Epoch 58 - Batch 26,55.530514,62.292557,58.837883,191.12411
Epoch 58 - Batch 27,55.21631,66.08304,60.70056,193.58336
Epoch 58 - Batch 28,50.208405,61.118675,57.167046,177.3034
Epoch 59 - Batch 0,57.763065,62.25422,60.423576,188.79602
Epoch 59 - Batch 1,58.825756,66.77745,62.25001,194.88489
Epoch 59 - Batch 2,47.813454,52.09395,50.353096,157.20395
Epoch 59 - Batch 3,52.675606,60.653984,57.143707,177.64084
Epoch 59 - Batch 4,57.201843,62.498287,61.321564,189.47243
Epoch 59 - Batch 5,61.30385,68.48949,68.187004,208.47614
Epoch 59 - Batch 6,57.377228,63.54631,61.308506,190.39845
Epoch 59 - Batch 7,52.466988,60.532524,58.682594,179.84967
Epoch 59 - Batch 8,54.893703,62.284615,61.114777,186.93166
Epoch 59 - Batch 9,56.310913,61.87231,57.626503,187.24478
Epoch 59 - Batch 10,49.565483,54.961624,54.136555,167.3577
Epoch 59 - Batch 11,49.791855,57.551258,54.12403,170.2861
Epoch 59 - Batch 12,52.18662,60.49965,57.324406,178.36723
Epoch 59 - Batch 13,44.232773,47.68947,46.688698,146.73718
Epoch 59 - Batch 14,52.436234,58.689735,55.091244,173.93561
Epoch 59 - Batch 15,56.05737,67.34822,63.047478,194.538
Epoch 59 - Batch 16,62.889305,70.38226,68.7617,209.3549
Epoch 59 - Batch 17,52.0847,58.449223,56.22888,174.565
Epoch 59 - Batch 18,58.258118,64.664185,63.874012,194.72124
Epoch 59 - Batch 19,56.66439,63.808605,59.590755,187.56749
Epoch 59 - Batch 20,56.36603,64.39588,58.969025,189.96571
Epoch 59 - Batch 21,59.358524,66.75516,63.76065,199.16452
Epoch 59 - Batch 22,60.51783,66.64297,63.285507,200.73875
Epoch 59 - Batch 23,53.745274,59.99587,58.273155,179.76819
Epoch 59 - Batch 24,49.38949,58.019417,55.37052,172.95906
Epoch 59 - Batch 25,54.43799,61.086716,58.983326,182.91104
Epoch 59 - Batch 26,50.972435,58.732033,56.38482,172.83487
Epoch 59 - Batch 27,52.883255,62.425777,60.7555,185.9224
Epoch 59 - Batch 28,52.63792,63.858505,61.50715,185.82153
Epoch 60 - Batch 0,49.907997,61.065643,56.716724,175.41708
Epoch 60 - Batch 1,57.259926,59.307785,57.962173,182.52606
Epoch 60 - Batch 2,57.82349,63.939915,59.63829,190.73552
Epoch 60 - Batch 3,45.973835,53.23861,49.799942,157.13065
Epoch 60 - Batch 4,52.276188,60.308968,56.626335,176.63593
Epoch 60 - Batch 5,59.297432,62.184723,60.96522,190.75987
Epoch 60 - Batch 6,60.40026,70.13759,67.30605,205.36206
Epoch 60 - Batch 7,55.675217,64.05423,59.06543,188.19095
Epoch 60 - Batch 8,52.39408,59.03955,56.59846,176.21297
Epoch 60 - Batch 9,52.13262,62.705658,56.97518,181.89597
Epoch 60 - Batch 10,55.292503,60.103504,59.245995,181.97235
Epoch 60 - Batch 11,46.829575,55.605667,53.106045,163.02394
Epoch 60 - Batch 12,50.477104,56.950146,55.16247,169.43654
Epoch 60 - Batch 13,50.872078,60.971405,56.854095,176.72336
Epoch 60 - Batch 14,43.00389,47.927727,47.234375,145.93689
Epoch 60 - Batch 15,50.310745,58.63172,55.341167,171.76393
Epoch 60 - Batch 16,56.322342,65.962265,62.204296,193.81444
